,number,token,if_predicate,if_argument
54710,924,help,1,0
54711,924,strengthen,1,0
54712,924,our,0,1
54713,924,Chinese,0,0
54714,924,allies,0,1
54715,924,",",0,0
54716,924,but,0,0
54717,924,will,1,0
54718,924,also,0,0
54719,924,help,1,0
54720,924,fight,1,0
54721,924,the,1,0
54722,924,war,0,1
54723,924,on,0,1
54724,924,terror,0,0
54725,924,.,0,0
54726,924,Hopefully,0,0
54727,924,President,0,0
54728,924,Bush,0,0
54729,924,can,1,0
54730,924,accomplish,1,0
54731,924,these,0,1
54732,924,goals,0,1
54733,924,which,0,1
54734,924,will,1,0
54735,924,not,0,0
54736,924,only,0,0
54737,924,help,1,0
54738,924,strengthen,1,0
54739,924,our,0,1
54740,924,Chinese,0,0
54741,924,allies,0,1
54742,924,",",0,0
54743,924,but,0,0
54744,924,will,1,0
54745,924,also,0,0
54746,924,help,1,0
54747,924,fight,1,0
54748,924,the,1,0
54749,924,war,0,1
54750,924,on,0,1
54751,924,terror,0,0
54752,924,.,0,0
54753,924,Hopefully,0,0
54754,924,President,0,0
54755,924,Bush,0,0
54756,924,can,1,0
54757,924,accomplish,1,0
54758,924,these,0,1
54759,924,goals,0,1
54760,924,which,0,1
54761,924,will,1,0
54762,924,not,0,0
54763,924,only,0,0
54764,924,help,1,0
54765,924,strengthen,1,0
54766,924,our,0,1
54767,924,Chinese,0,0
54768,924,allies,0,1
54769,924,",",0,0
54770,924,but,0,0
54771,924,will,1,0
54772,924,also,0,0
54773,924,help,1,0
54774,924,fight,1,0
54775,924,the,1,0
54776,924,war,0,1
54777,924,on,0,1
54778,924,terror,0,0
54779,924,.,0,0
54780,924,Hopefully,0,0
54781,924,President,0,0
54782,924,Bush,0,0
54783,924,can,1,0
54784,924,accomplish,1,0
54785,924,these,0,1
54786,924,goals,0,1
54787,924,which,0,1
54788,924,will,1,0
54789,924,not,0,0
54790,924,only,0,0
54791,924,help,1,0
54792,924,strengthen,1,0
54793,924,our,0,1
54794,924,Chinese,0,0
54795,924,allies,0,1
54796,924,",",0,0
54797,924,but,0,0
54798,924,will,1,0
54799,924,also,0,0
54800,924,help,1,0
54801,924,fight,1,0
54802,924,the,1,0
54803,924,war,0,1
54804,924,on,0,1
54805,924,terror,0,0
54806,924,.,0,0
54807,924,Hopefully,0,0
54808,924,President,0,0
54809,924,Bush,0,0
54810,924,can,1,0
54811,924,accomplish,1,0
54812,924,these,0,1
54813,924,goals,0,1
54814,924,which,0,1
54815,924,will,1,0
54816,924,not,0,0
54817,924,only,0,0
54818,924,help,1,0
54819,924,strengthen,1,0
54820,924,our,0,1
54821,924,Chinese,0,0
54822,924,allies,0,1
54823,924,",",0,0
54824,924,but,0,0
54825,924,will,1,0
54826,924,also,0,0
54827,924,help,1,0
54828,924,fight,1,0
54829,924,the,1,0
54830,924,war,0,1
54831,924,on,0,1
54832,924,terror,0,0
54833,924,.,0,0
54834,924,Hopefully,0,0
54835,924,President,0,0
54836,924,Bush,0,0
54837,924,can,1,0
54838,924,accomplish,1,0
54839,924,these,0,1
54840,924,goals,0,1
54841,924,which,0,1
54842,924,will,1,0
54843,924,not,0,0
54844,924,only,0,0
54845,924,help,1,0
54846,924,strengthen,1,0
54847,924,our,0,1
54848,924,Chinese,0,0
54849,924,allies,0,1
54850,924,",",0,0
54851,924,but,0,0
54852,924,will,1,0
54853,924,also,0,0
54854,924,help,1,0
54855,924,fight,1,0
54856,924,the,1,0
54857,924,war,0,1
54858,924,on,0,1
54859,924,terror,0,0
54860,924,.,0,0
54861,925,Selah,0,0
54862,925,!,0,0
54863,926,--,0,0
54864,927,Posted,0,0
54865,927,by,0,1
54866,927,Hidden,0,0
54867,927,Nook,0,0
54868,927,to,0,0
54869,927,Hidden,0,0
54870,927,Nook,0,0
54871,927,at,0,0
54872,927,11/20/2004,0,0
54873,927,03:10:35,1,0
54874,927,PM,0,0
54875,928,Email,0,0
54876,928,:,0,0
54877,928,BlackBayou,0,0
54878,928,<,0,0
54879,928,BlackBa...@excite.com,0,0
54880,928,>,0,0
54881,929,Groups,0,0
54882,929,:,0,0
54883,929,alt.animals.cat,0,0
54884,930,I,0,0
54885,930,started,1,0
54886,930,this,0,1
54887,930,page,0,1
54888,930,to,0,0
54889,930,help,1,0
54890,930,with,0,0
54891,930,my,0,0
54892,930,boredom,0,0
54893,930,.,0,0
54894,930,I,0,0
54895,930,started,1,0
54896,930,this,0,1
54897,930,page,0,1
54898,930,to,0,0
54899,930,help,1,0
54900,930,with,0,0
54901,930,my,0,0
54902,930,boredom,0,0
54903,930,.,0,0
54904,931,I,0,0
54905,931,have,1,0
54906,931,Chronic,0,0
54907,931,Lyme,0,0
54908,931,disease,0,1
54909,931,",",0,0
54910,931,so,0,0
54911,931,I,0,0
54912,931,'m,0,0
54913,931,stuck,1,0
54914,931,at,0,0
54915,931,home,0,0
54916,931,.,0,0
54917,931,I,0,0
54918,931,have,1,0
54919,931,Chronic,0,0
54920,931,Lyme,0,0
54921,931,disease,0,1
54922,931,",",0,0
54923,931,so,0,0
54924,931,I,0,0
54925,931,'m,0,0
54926,931,stuck,1,0
54927,931,at,0,0
54928,931,home,0,0
54929,931,.,0,0
54930,931,I,0,0
54931,931,have,1,0
54932,931,Chronic,0,0
54933,931,Lyme,0,0
54934,931,disease,0,1
54935,931,",",0,0
54936,931,so,0,0
54937,931,I,0,0
54938,931,'m,0,0
54939,931,stuck,1,0
54940,931,at,0,0
54941,931,home,0,0
54942,931,.,0,0
54943,932,I,0,0
54944,932,started,1,0
54945,932,collecting,1,0
54946,932,animations,0,1
54947,932,&,0,1
54948,932,jokes,0,1
54949,932,just,0,0
54950,932,to,0,0
54951,932,help,1,0
54952,932,with,0,0
54953,932,my,0,0
54954,932,boredom,0,0
54955,932,and,0,0
54956,932,depression,0,0
54957,932,.,0,0
54958,932,I,0,0
54959,932,started,1,0
54960,932,collecting,1,0
54961,932,animations,0,1
54962,932,&,0,1
54963,932,jokes,0,1
54964,932,just,0,0
54965,932,to,0,0
54966,932,help,1,0
54967,932,with,0,0
54968,932,my,0,0
54969,932,boredom,0,0
54970,932,and,0,0
54971,932,depression,0,0
54972,932,.,0,0
54973,932,I,0,0
54974,932,started,1,0
54975,932,collecting,1,0
54976,932,animations,0,1
54977,932,&,0,1
54978,932,jokes,0,1
54979,932,just,0,0
54980,932,to,0,0
54981,932,help,1,0
54982,932,with,0,0
54983,932,my,0,0
54984,932,boredom,0,0
54985,932,and,0,0
54986,932,depression,0,0
54987,932,.,0,0
54988,932,I,0,0
54989,932,started,1,0
54990,932,collecting,1,0
54991,932,animations,0,1
54992,932,&,0,1
54993,932,jokes,0,1
54994,932,just,0,0
54995,932,to,0,0
54996,932,help,1,0
54997,932,with,0,0
54998,932,my,0,0
54999,932,boredom,0,0
55000,932,and,0,0
55001,932,depression,0,0
55002,932,.,0,0
55003,932,I,0,0
55004,932,started,1,0
55005,932,collecting,1,0
55006,932,animations,0,1
55007,932,&,0,1
55008,932,jokes,0,1
55009,932,just,0,0
55010,932,to,0,0
55011,932,help,1,0
55012,932,with,0,0
55013,932,my,0,0
55014,932,boredom,0,0
55015,932,and,0,0
55016,932,depression,0,0
55017,932,.,0,0
55018,932,I,0,0
55019,932,started,1,0
55020,932,collecting,1,0
55021,932,animations,0,1
55022,932,&,0,1
55023,932,jokes,0,1
55024,932,just,0,0
55025,932,to,0,0
55026,932,help,1,0
55027,932,with,0,0
55028,932,my,0,0
55029,932,boredom,0,0
55030,932,and,0,0
55031,932,depression,0,0
55032,932,.,0,0
55033,933,I,0,0
55034,933,enjoyed,1,0
55035,933,the,0,1
55036,933,animations,0,1
55037,933,and,0,0
55038,933,wanted,1,0
55039,933,to,0,0
55040,933,share,1,0
55041,933,them,0,1
55042,933,with,0,0
55043,933,my,0,0
55044,933,friends,0,0
55045,933,.,0,0
55046,933,I,0,0
55047,933,enjoyed,1,0
55048,933,the,0,1
55049,933,animations,0,1
55050,933,and,0,0
55051,933,wanted,1,0
55052,933,to,0,0
55053,933,share,1,0
55054,933,them,0,1
55055,933,with,0,0
55056,933,my,0,0
55057,933,friends,0,0
55058,933,.,0,0
55059,933,I,0,0
55060,933,enjoyed,1,0
55061,933,the,0,1
55062,933,animations,0,1
55063,933,and,0,0
55064,933,wanted,1,0
55065,933,to,0,0
55066,933,share,1,0
55067,933,them,0,1
55068,933,with,0,0
55069,933,my,0,0
55070,933,friends,0,0
55071,933,.,0,0
55072,933,I,0,0
55073,933,enjoyed,1,0
55074,933,the,0,1
55075,933,animations,0,1
55076,933,and,0,0
55077,933,wanted,1,0
55078,933,to,0,0
55079,933,share,1,0
55080,933,them,0,1
55081,933,with,0,0
55082,933,my,0,0
55083,933,friends,0,0
55084,933,.,0,0
55085,934,So,0,0
55086,934,I,0,0
55087,934,started,1,0
55088,934,a,1,0
55089,934,small,0,1
55090,934,mailing,0,1
55091,934,list,0,1
55092,934,and,0,0
55093,934,added,1,0
55094,934,their,0,1
55095,934,addresses,0,1
55096,934,to,0,0
55097,934,it,0,0
55098,934,.,0,0
55099,934,So,0,0
55100,934,I,0,0
55101,934,started,1,0
55102,934,a,1,0
55103,934,small,0,1
55104,934,mailing,0,1
55105,934,list,0,1
55106,934,and,0,0
55107,934,added,1,0
55108,934,their,0,1
55109,934,addresses,0,1
55110,934,to,0,0
55111,934,it,0,0
55112,934,.,0,0
55113,935,Along,0,0
55114,935,with,0,0
55115,935,an,0,0
55116,935,area,0,0
55117,935,on,0,0
55118,935,the,0,1
55119,935,page,0,0
55120,935,for,0,0
55121,935,those,0,0
55122,935,to,0,0
55123,935,join,1,0
55124,935,the,0,1
55125,935,mailing,0,1
55126,935,list,0,1
55127,935,.,0,0
55128,936,I,0,0
55129,936,started,1,0
55130,936,with,0,0
55131,936,21,0,0
55132,936,email,0,0
55133,936,addresses,0,0
55134,936,.,0,0
55135,937,We,0,0
55136,937,now,0,0
55137,937,have,1,0
55138,937,over,0,0
55139,937,5000,0,1
55140,937,addresses,0,1
55141,937,.,0,0
55142,938,My,0,0
55143,938,wife,0,1
55144,938,and,0,1
55145,938,I,0,0
55146,938,would,1,0
55147,938,love,1,0
55148,938,for,0,0
55149,938,you,0,1
55150,938,to,0,0
55151,938,come,1,0
55152,938,and,0,1
55153,938,visit,1,0
55154,938,our,0,1
55155,938,page,0,1
55156,938,My,0,0
55157,938,wife,0,1
55158,938,and,0,1
55159,938,I,0,0
55160,938,would,1,0
55161,938,love,1,0
55162,938,for,0,0
55163,938,you,0,1
55164,938,to,0,0
55165,938,come,1,0
55166,938,and,0,1
55167,938,visit,1,0
55168,938,our,0,1
55169,938,page,0,1
55170,938,My,0,0
55171,938,wife,0,1
55172,938,and,0,1
55173,938,I,0,0
55174,938,would,1,0
55175,938,love,1,0
55176,938,for,0,0
55177,938,you,0,1
55178,938,to,0,0
55179,938,come,1,0
55180,938,and,0,1
55181,938,visit,1,0
55182,938,our,0,1
55183,938,page,0,1
55184,939,http://www.myshutter.com/flash.htm,0,0
55185,939,our,0,0
55186,939,collection,0,0
55187,939,of,0,0
55188,939,comedy,0,0
55189,940,http://www.myshutter.com,0,1
55190,940,Before,0,0
55191,940,becoming,1,0
55192,940,disabled,0,0
55193,940,",",0,0
55194,940,I,0,0
55195,940,was,1,0
55196,940,an,0,1
55197,940,AVID,0,0
55198,940,amateur,0,1
55199,940,photographer,0,1
55200,940,..,0,0
55201,940,come,1,0
55202,940,and,0,0
55203,940,visit,1,0
55204,940,and,0,0
55205,940,sign,1,0
55206,940,our,0,1
55207,940,guestbook,0,1
55208,940,http://www.myshutter.com,0,1
55209,940,Before,0,0
55210,940,becoming,1,0
55211,940,disabled,0,0
55212,940,",",0,0
55213,940,I,0,0
55214,940,was,1,0
55215,940,an,0,1
55216,940,AVID,0,0
55217,940,amateur,0,1
55218,940,photographer,0,1
55219,940,..,0,0
55220,940,come,1,0
55221,940,and,0,0
55222,940,visit,1,0
55223,940,and,0,0
55224,940,sign,1,0
55225,940,our,0,1
55226,940,guestbook,0,1
55227,940,http://www.myshutter.com,0,1
55228,940,Before,0,0
55229,940,becoming,1,0
55230,940,disabled,0,0
55231,940,",",0,0
55232,940,I,0,0
55233,940,was,1,0
55234,940,an,0,1
55235,940,AVID,0,0
55236,940,amateur,0,1
55237,940,photographer,0,1
55238,940,..,0,0
55239,940,come,1,0
55240,940,and,0,0
55241,940,visit,1,0
55242,940,and,0,0
55243,940,sign,1,0
55244,940,our,0,1
55245,940,guestbook,0,1
55246,940,http://www.myshutter.com,0,1
55247,940,Before,0,0
55248,940,becoming,1,0
55249,940,disabled,0,0
55250,940,",",0,0
55251,940,I,0,0
55252,940,was,1,0
55253,940,an,0,1
55254,940,AVID,0,0
55255,940,amateur,0,1
55256,940,photographer,0,1
55257,940,..,0,0
55258,940,come,1,0
55259,940,and,0,0
55260,940,visit,1,0
55261,940,and,0,0
55262,940,sign,1,0
55263,940,our,0,1
55264,940,guestbook,0,1
55265,940,http://www.myshutter.com,0,1
55266,940,Before,0,0
55267,940,becoming,1,0
55268,940,disabled,0,0
55269,940,",",0,0
55270,940,I,0,0
55271,940,was,1,0
55272,940,an,0,1
55273,940,AVID,0,0
55274,940,amateur,0,1
55275,940,photographer,0,1
55276,940,..,0,0
55277,940,come,1,0
55278,940,and,0,0
55279,940,visit,1,0
55280,940,and,0,0
55281,940,sign,1,0
55282,940,our,0,1
55283,940,guestbook,0,1
55284,941,-----=,0,0
55285,941,Posted,0,0
55286,941,via,0,0
55287,941,Newsfeeds.Com,0,0
55288,941,",",0,0
55289,941,Uncensored,0,0
55290,941,Usenet,0,0
55291,941,News,0,0
55292,941,=-----,0,0
55293,942,http://www.newsfeeds.com,0,0
55294,942,-,0,0
55295,942,The,0,0
55296,942,#,0,0
55297,942,1,0,0
55298,942,Newsgroup,0,0
55299,942,Service,0,0
55300,942,in,0,0
55301,942,the,0,0
55302,942,World,0,0
55303,942,!,0,0
55304,943,-----==,0,0
55305,943,Over,0,0
55306,943,"100,000",0,0
55307,943,Newsgroups,0,0
55308,943,-,0,0
55309,943,19,0,0
55310,943,Different,0,0
55311,943,Servers,0,0
55312,943,!,0,0
55313,943,=-----,0,0
55314,944,Handcrafted,0,0
55315,944,Furry,0,0
55316,944,Animals,0,0
55317,944,Wholesale,0,0
55318,944,",",0,0
55319,944,Call,0,0
55320,944,for,0,0
55321,944,a,1,0
55322,944,Catalog,0,0
55323,944,NOW,0,0
55324,944,!,0,0
55325,945,732-657-3416,0,0
55326,946,has,1,0
55327,946,life,0,1
55328,946,like,0,1
55329,946,animal,0,0
55330,946,wholesale,0,0
55331,946,figurines,0,0
55332,946,made,1,0
55333,946,from,0,0
55334,946,rabbit,0,0
55335,946,and,0,0
55336,946,goat,1,0
55337,946,fur,0,1
55338,946,",",0,1
55339,946,feathers,0,1
55340,946,and,0,0
55341,946,sheep,0,0
55342,946,s,1,0
55343,946,wool,0,0
55344,946,.,0,0
55345,946,has,1,0
55346,946,life,0,1
55347,946,like,0,1
55348,946,animal,0,0
55349,946,wholesale,0,0
55350,946,figurines,0,0
55351,946,made,1,0
55352,946,from,0,0
55353,946,rabbit,0,0
55354,946,and,0,0
55355,946,goat,1,0
55356,946,fur,0,1
55357,946,",",0,1
55358,946,feathers,0,1
55359,946,and,0,0
55360,946,sheep,0,0
55361,946,s,1,0
55362,946,wool,0,0
55363,946,.,0,0
55364,947,Dogs,0,0
55365,947,",",0,0
55366,947,cats,0,0
55367,947,",",0,0
55368,947,rabbits,0,0
55369,947,",",0,0
55370,947,wolves,0,0
55371,947,",",0,0
55372,947,moose,0,0
55373,947,",",0,0
55374,947,horses,0,0
55375,947,",",0,0
55376,947,you,0,1
55377,947,name,1,0
55378,947,it,0,1
55379,947,",",0,0
55380,947,we,0,1
55381,947,have,1,0
55382,947,it,0,1
55383,947,.,0,0
55384,947,Dogs,0,0
55385,947,",",0,0
55386,947,cats,0,0
55387,947,",",0,0
55388,947,rabbits,0,0
55389,947,",",0,0
55390,947,wolves,0,0
55391,947,",",0,0
55392,947,moose,0,0
55393,947,",",0,0
55394,947,horses,0,0
55395,947,",",0,0
55396,947,you,0,1
55397,947,name,1,0
55398,947,it,0,1
55399,947,",",0,0
55400,947,we,0,1
55401,947,have,1,0
55402,947,it,0,1
55403,947,.,0,0
55404,948,People,0,0
55405,948,love,1,0
55406,948,to,0,0
55407,948,buy,1,0
55408,948,these,0,1
55409,948,cute,0,1
55410,948,cuddly,0,0
55411,948,little,0,1
55412,948,animals,0,1
55413,948,for,0,0
55414,948,gifts,0,0
55415,948,and,0,0
55416,948,collectables,0,0
55417,948,.,0,0
55418,948,People,0,0
55419,948,love,1,0
55420,948,to,0,0
55421,948,buy,1,0
55422,948,these,0,1
55423,948,cute,0,1
55424,948,cuddly,0,0
55425,948,little,0,1
55426,948,animals,0,1
55427,948,for,0,0
55428,948,gifts,0,0
55429,948,and,0,0
55430,948,collectables,0,0
55431,948,.,0,0
55432,949,They,0,0
55433,949,are,1,0
55434,949,very,0,0
55435,949,well,0,0
55436,949,made,1,0
55437,949,and,0,0
55438,949,realistic,0,0
55439,949,.,0,0
55440,949,They,0,0
55441,949,are,1,0
55442,949,very,0,0
55443,949,well,0,0
55444,949,made,1,0
55445,949,and,0,0
55446,949,realistic,0,0
55447,949,.,0,0
55448,950,Attention,0,0
55449,950,Retail,0,0
55450,950,Stores,0,0
55451,950,&,0,0
55452,950,Vendors,0,0
55453,950,:,0,0
55454,951,We,0,0
55455,951,are,1,0
55456,951,looking,1,0
55457,951,to,0,0
55458,951,expand,1,0
55459,951,our,0,1
55460,951,Wholesale,0,0
55461,951,Clients,0,0
55462,951,across,0,0
55463,951,the,0,0
55464,951,Nation,0,0
55465,951,.,0,0
55466,951,We,0,0
55467,951,are,1,0
55468,951,looking,1,0
55469,951,to,0,0
55470,951,expand,1,0
55471,951,our,0,1
55472,951,Wholesale,0,0
55473,951,Clients,0,0
55474,951,across,0,0
55475,951,the,0,0
55476,951,Nation,0,0
55477,951,.,0,0
55478,951,We,0,0
55479,951,are,1,0
55480,951,looking,1,0
55481,951,to,0,0
55482,951,expand,1,0
55483,951,our,0,1
55484,951,Wholesale,0,0
55485,951,Clients,0,0
55486,951,across,0,0
55487,951,the,0,0
55488,951,Nation,0,0
55489,951,.,0,0
55490,952,If,0,0
55491,952,you,0,1
55492,952,own,1,0
55493,952,a,1,0
55494,952,Retail,0,0
55495,952,Store,0,0
55496,952,or,0,1
55497,952,are,1,0
55498,952,a,1,0
55499,952,Professional,0,0
55500,952,Vendor,0,0
55501,952,who,0,1
55502,952,exhibits,1,0
55503,952,at,0,0
55504,952,Sport,0,0
55505,952,",",0,0
55506,952,Hunting,0,0
55507,952,",",0,0
55508,952,or,0,1
55509,952,Craft,0,0
55510,952,Shows,0,0
55511,952,and,0,0
55512,952,are,1,0
55513,952,interested,0,0
55514,952,in,1,0
55515,952,selling,1,0
55516,952,our,0,1
55517,952,products,0,1
55518,952,",",0,0
55519,952,please,0,0
55520,952,give,1,0
55521,952,us,0,1
55522,952,a,1,0
55523,952,call,0,1
55524,952,!,0,0
55525,952,If,0,0
55526,952,you,0,1
55527,952,own,1,0
55528,952,a,1,0
55529,952,Retail,0,0
55530,952,Store,0,0
55531,952,or,0,1
55532,952,are,1,0
55533,952,a,1,0
55534,952,Professional,0,0
55535,952,Vendor,0,0
55536,952,who,0,1
55537,952,exhibits,1,0
55538,952,at,0,0
55539,952,Sport,0,0
55540,952,",",0,0
55541,952,Hunting,0,0
55542,952,",",0,0
55543,952,or,0,1
55544,952,Craft,0,0
55545,952,Shows,0,0
55546,952,and,0,0
55547,952,are,1,0
55548,952,interested,0,0
55549,952,in,1,0
55550,952,selling,1,0
55551,952,our,0,1
55552,952,products,0,1
55553,952,",",0,0
55554,952,please,0,0
55555,952,give,1,0
55556,952,us,0,1
55557,952,a,1,0
55558,952,call,0,1
55559,952,!,0,0
55560,952,If,0,0
55561,952,you,0,1
55562,952,own,1,0
55563,952,a,1,0
55564,952,Retail,0,0
55565,952,Store,0,0
55566,952,or,0,1
55567,952,are,1,0
55568,952,a,1,0
55569,952,Professional,0,0
55570,952,Vendor,0,0
55571,952,who,0,1
55572,952,exhibits,1,0
55573,952,at,0,0
55574,952,Sport,0,0
55575,952,",",0,0
55576,952,Hunting,0,0
55577,952,",",0,0
55578,952,or,0,1
55579,952,Craft,0,0
55580,952,Shows,0,0
55581,952,and,0,0
55582,952,are,1,0
55583,952,interested,0,0
55584,952,in,1,0
55585,952,selling,1,0
55586,952,our,0,1
55587,952,products,0,1
55588,952,",",0,0
55589,952,please,0,0
55590,952,give,1,0
55591,952,us,0,1
55592,952,a,1,0
55593,952,call,0,1
55594,952,!,0,0
55595,952,If,0,0
55596,952,you,0,1
55597,952,own,1,0
55598,952,a,1,0
55599,952,Retail,0,0
55600,952,Store,0,0
55601,952,or,0,1
55602,952,are,1,0
55603,952,a,1,0
55604,952,Professional,0,0
55605,952,Vendor,0,0
55606,952,who,0,1
55607,952,exhibits,1,0
55608,952,at,0,0
55609,952,Sport,0,0
55610,952,",",0,0
55611,952,Hunting,0,0
55612,952,",",0,0
55613,952,or,0,1
55614,952,Craft,0,0
55615,952,Shows,0,0
55616,952,and,0,0
55617,952,are,1,0
55618,952,interested,0,0
55619,952,in,1,0
55620,952,selling,1,0
55621,952,our,0,1
55622,952,products,0,1
55623,952,",",0,0
55624,952,please,0,0
55625,952,give,1,0
55626,952,us,0,1
55627,952,a,1,0
55628,952,call,0,1
55629,952,!,0,0
55630,952,If,0,0
55631,952,you,0,1
55632,952,own,1,0
55633,952,a,1,0
55634,952,Retail,0,0
55635,952,Store,0,0
55636,952,or,0,1
55637,952,are,1,0
55638,952,a,1,0
55639,952,Professional,0,0
55640,952,Vendor,0,0
55641,952,who,0,1
55642,952,exhibits,1,0
55643,952,at,0,0
55644,952,Sport,0,0
55645,952,",",0,0
55646,952,Hunting,0,0
55647,952,",",0,0
55648,952,or,0,1
55649,952,Craft,0,0
55650,952,Shows,0,0
55651,952,and,0,0
55652,952,are,1,0
55653,952,interested,0,0
55654,952,in,1,0
55655,952,selling,1,0
55656,952,our,0,1
55657,952,products,0,1
55658,952,",",0,0
55659,952,please,0,0
55660,952,give,1,0
55661,952,us,0,1
55662,952,a,1,0
55663,952,call,0,1
55664,952,!,0,0
55665,952,If,0,0
55666,952,you,0,1
55667,952,own,1,0
55668,952,a,1,0
55669,952,Retail,0,0
55670,952,Store,0,0
55671,952,or,0,1
55672,952,are,1,0
55673,952,a,1,0
55674,952,Professional,0,0
55675,952,Vendor,0,0
55676,952,who,0,1
55677,952,exhibits,1,0
55678,952,at,0,0
55679,952,Sport,0,0
55680,952,",",0,0
55681,952,Hunting,0,0
55682,952,",",0,0
55683,952,or,0,1
55684,952,Craft,0,0
55685,952,Shows,0,0
55686,952,and,0,0
55687,952,are,1,0
55688,952,interested,0,0
55689,952,in,1,0
55690,952,selling,1,0
55691,952,our,0,1
55692,952,products,0,1
55693,952,",",0,0
55694,952,please,0,0
55695,952,give,1,0
55696,952,us,0,1
55697,952,a,1,0
55698,952,call,0,1
55699,952,!,0,0
55700,952,If,0,0
55701,952,you,0,1
55702,952,own,1,0
55703,952,a,1,0
55704,952,Retail,0,0
55705,952,Store,0,0
55706,952,or,0,1
55707,952,are,1,0
55708,952,a,1,0
55709,952,Professional,0,0
55710,952,Vendor,0,0
55711,952,who,0,1
55712,952,exhibits,1,0
55713,952,at,0,0
55714,952,Sport,0,0
55715,952,",",0,0
55716,952,Hunting,0,0
55717,952,",",0,0
55718,952,or,0,1
55719,952,Craft,0,0
55720,952,Shows,0,0
55721,952,and,0,0
55722,952,are,1,0
55723,952,interested,0,0
55724,952,in,1,0
55725,952,selling,1,0
55726,952,our,0,1
55727,952,products,0,1
55728,952,",",0,0
55729,952,please,0,0
55730,952,give,1,0
55731,952,us,0,1
55732,952,a,1,0
55733,952,call,0,1
55734,952,!,0,0
55735,952,If,0,0
55736,952,you,0,1
55737,952,own,1,0
55738,952,a,1,0
55739,952,Retail,0,0
55740,952,Store,0,0
55741,952,or,0,1
55742,952,are,1,0
55743,952,a,1,0
55744,952,Professional,0,0
55745,952,Vendor,0,0
55746,952,who,0,1
55747,952,exhibits,1,0
55748,952,at,0,0
55749,952,Sport,0,0
55750,952,",",0,0
55751,952,Hunting,0,0
55752,952,",",0,0
55753,952,or,0,1
55754,952,Craft,0,0
55755,952,Shows,0,0
55756,952,and,0,0
55757,952,are,1,0
55758,952,interested,0,0
55759,952,in,1,0
55760,952,selling,1,0
55761,952,our,0,1
55762,952,products,0,1
55763,952,",",0,0
55764,952,please,0,0
55765,952,give,1,0
55766,952,us,0,1
55767,952,a,1,0
55768,952,call,0,1
55769,952,!,0,0
55770,952,If,0,0
55771,952,you,0,1
55772,952,own,1,0
55773,952,a,1,0
55774,952,Retail,0,0
55775,952,Store,0,0
55776,952,or,0,1
55777,952,are,1,0
55778,952,a,1,0
55779,952,Professional,0,0
55780,952,Vendor,0,0
55781,952,who,0,1
55782,952,exhibits,1,0
55783,952,at,0,0
55784,952,Sport,0,0
55785,952,",",0,0
55786,952,Hunting,0,0
55787,952,",",0,0
55788,952,or,0,1
55789,952,Craft,0,0
55790,952,Shows,0,0
55791,952,and,0,0
55792,952,are,1,0
55793,952,interested,0,0
55794,952,in,1,0
55795,952,selling,1,0
55796,952,our,0,1
55797,952,products,0,1
55798,952,",",0,0
55799,952,please,0,0
55800,952,give,1,0
55801,952,us,0,1
55802,952,a,1,0
55803,952,call,0,1
55804,952,!,0,0
55805,952,If,0,0
55806,952,you,0,1
55807,952,own,1,0
55808,952,a,1,0
55809,952,Retail,0,0
55810,952,Store,0,0
55811,952,or,0,1
55812,952,are,1,0
55813,952,a,1,0
55814,952,Professional,0,0
55815,952,Vendor,0,0
55816,952,who,0,1
55817,952,exhibits,1,0
55818,952,at,0,0
55819,952,Sport,0,0
55820,952,",",0,0
55821,952,Hunting,0,0
55822,952,",",0,0
55823,952,or,0,1
55824,952,Craft,0,0
55825,952,Shows,0,0
55826,952,and,0,0
55827,952,are,1,0
55828,952,interested,0,0
55829,952,in,1,0
55830,952,selling,1,0
